6	TRIP	1448458171	1448459185	2015-11-25 21:29:31	2015-11-25 21:46:25	1014	5680
6	STAY	1448459185	1448459779	2015-11-25 21:46:25	2015-11-25 21:56:19	594	0
6	TRIP	1448459779	1448460569	2015-11-25 21:56:19	2015-11-25 22:09:29	790	6462
6	STAY	1448460569	1448460857	2015-11-25 22:09:29	2015-11-25 22:14:17	288	0
6	TRIP	1448460857	1448461597	2015-11-25 22:14:17	2015-11-25 22:26:37	740	6374
6	STAY	1448461597	1448467200	2015-11-25 22:26:37	2015-11-26 00:00:00	5603	0
7	STAY	1448380800	1448380856	2015-11-25 00:00:00	2015-11-25 00:00:56	56	0
7	TRIP	1448380856	1448387741	2015-11-25 00:00:56	2015-11-25 01:55:41	6885	62368
7	STAY	1448387741	1448388087	2015-11-25 01:55:41	2015-11-25 02:01:27	346	0
7	TRIP	1448388087	1448391772	2015-11-25 02:01:27	2015-11-25 03:02:52	3685	29511
7	STAY	1448391772	1448391964	2015-11-25 03:02:52	2015-11-25 03:06:04	192	0
7	TRIP	1448391964	1448393617	2015-11-25 03:06:04	2015-11-25 03:33:37	1653	6756
7	STAY	1448393617	1448400141	2015-11-25 03:33:37	2015-11-25 05:22:21	6524	0
7	TRIP	1448400141	1448404726	2015-11-25 05:22:21	2015-11-25 06:38:46	4585	14269
7	STAY	1448404726	1448404962	2015-11-25 06:38:46	2015-11-25 06:42:42	236	0
7	TRIP	1448404962	1448408499	2015-11-25 06:42:42	2015-11-25 07:41:39	3537	21453
7	STAY	1448408499	1448408785	2015-11-25 07:41:39	2015-11-25 07:46:25	286	0
7	TRIP	1448408785	1448409541	2015-11-25 07:46:25	2015-11-25 07:59:01	756	2748
7	STAY	1448409541	1448410010	2015-11-25 07:59:01	2015-11-25 08:06:50	469	0
7	TRIP	1448410010	1448411472	2015-11-25 08:06:50	2015-11-25 08:31:12	1462	8314
7	STAY	1448411472	1448411672	2015-11-25 08:31:12	2015-11-25 08:34:32	200	0
7	TRIP	1448411672	1448415208	2015-11-25 08:34:32	2015-11-25 09:33:28	3536	20084
7	STAY	1448415208	1448415412	2015-11-25 09:33:28	2015-11-25 09:36:52	204	0
7	TRIP	1448415412	1448416379	2015-11-25 09:36:52	2015-11-25 09:52:59	967	4177
7	STAY	1448416379	1448417326	2015-11-25 09:52:59	2015-11-25 10:08:46	947	0
7	TRIP	1448417326	1448421498	2015-11-25 10:08:46	2015-11-25 11:18:18	4172	17817
7	STAY	1448421498	1448421685	2015-11-25 11:18:18	2015-11-25 11:21:25	187	0
7	TRIP	1448421685	1448430094	2015-11-25 11:21:25	2015-11-25 13:41:34	8409	45740
7	STAY	1448430094	1448430347	2015-11-25 13:41:34	2015-11-25 13:45:47	253	0
7	TRIP	1448430347	1448432487	2015-11-25 13:45:47	2015-11-25 14:21:27	2140	15133
7	STAY	1448432487	1448432673	2015-11-25 14:21:27	2015-11-25 14:24:33	186	0
7	TRIP	1448432673	1448435755	2015-11-25 14:24:33	2015-11-25 15:15:55	3082	15202
7	STAY	1448435755	1448436031	2015-11-25 15:15:55	2015-11-25 15:20:31	276	0
7	TRIP	1448436031	1448438971	2015-11-25 15:20:31	2015-11-25 16:09:31	2940	5748
7	STAY	1448438971	1448440396	2015-11-25 16:09:31	2015-11-25 16:33:16	1425	0
7	TRIP	1448440396	1448442944	2015-11-25 16:33:16	2015-11-25 17:15:44	2548	4852
7	STAY	1448442944	1448443148	2015-11-25 17:15:44	2015-11-25 17:19:08	204	0
7	TRIP	1448443148	1448443499	2015-11-25 17:19:08	2015-11-25 17:24:59	351	1977
7	STAY	1448443499	1448443935	2015-11-25 17:24:59	2015-11-25 17:32:15	436	0
